text,label,score,created_at
Bitcoin is experiencing a major sell-off. This is not good. #Bitcoin,BEARISH,0.9620355691911892,2025-08-13 02:51:42
Bitcoin is gaining serious traction. Bull run is coming! #crypto,BULLISH,0.9002317502203827,2025-07-15 01:13:33
Bitcoin I'm losing a lot of money on this. #crypto,BEARISH,0.9344912435487908,2025-07-25 05:37:18
Bitcoin is showing some mild fluctuations. #BTCUSDT,NEUTRAL,0.8251642762462369,2025-07-26 23:18:45
"Bitcoin is consolidating, not much movement either way. #Bitcoin",NEUTRAL,0.849939570463467,2025-08-05 18:39:38
"Bitcoin Just checking the market stats, everything looks normal. #Bitcoin",NEUTRAL,0.8764208204559336,2025-07-29 09:35:20
Bitcoin is gaining serious traction. Bull run is coming! #BTCUSDT,BULLISH,0.9411209246414616,2025-08-10 09:24:20
Bitcoin is looking bearish on the charts. Stay away! #cryptocurrency,BEARISH,0.9828852634592692,2025-07-31 06:45:23
Bitcoin I'm losing a lot of money on this. #Bitcoin,BEARISH,0.9775977768252676,2025-07-29 21:11:13
Bitcoin is a great long-term hold. #Bitcoin,BULLISH,0.9316280119526608,2025-07-21 21:18:59
Bitcoin is on the verge of a major breakout. #Bitcoin,BULLISH,0.9789088724675428,2025-08-13 05:36:01
Bitcoin is showing some mild fluctuations. #cryptocurrency,NEUTRAL,0.8941747957716463,2025-07-19 13:03:36
Bitcoin is showing some strong positive momentum. #cryptocurrency,BULLISH,0.9646898764623492,2025-08-05 23:44:33
"Bitcoin Just checking the market stats, everything looks normal. #BTC",NEUTRAL,0.8242852918305471,2025-08-01 21:17:55
"Bitcoin just got a new partnership, price will soar! #BTC",BULLISH,0.9032664256694096,2025-07-30 09:51:28
Bitcoin is falling hard. A dump is coming. #Bitcoin,BEARISH,0.9033743295635828,2025-08-05 18:40:54
Bitcoin I'm losing a lot of money on this. #BTC,BEARISH,0.9183591483109004,2025-07-19 02:32:58
Bitcoin is falling hard. A dump is coming. #crypto,BEARISH,0.9504319325147748,2025-07-15 13:57:44
Bitcoin seems to be losing all its value. #BTC,BEARISH,0.9280566764241986,2025-07-21 00:11:12
Bitcoin is gaining serious traction. Bull run is coming! #crypto,BULLISH,0.930173531137575,2025-08-02 08:52:32
Bitcoin is showing some strong positive momentum. #Bitcoin,BULLISH,0.9385896271444104,2025-07-26 02:50:53
Bitcoin price has been pretty stable this week. #BTCUSDT,NEUTRAL,0.8862644611083478,2025-07-23 16:55:45
Bitcoin is gaining serious traction. Bull run is coming! #BTCUSDT,BULLISH,0.9719143139752036,2025-08-10 06:47:20
Bitcoin is on the verge of a major breakout. #cryptocurrency,BULLISH,0.9143489478852208,2025-08-10 23:12:11
Bitcoin is gaining serious traction. Bull run is coming! #Bitcoin,BULLISH,0.958768658998748,2025-07-21 16:02:56
Bitcoin is showing some strong positive momentum. #cryptocurrency,BULLISH,0.9590285876982748,2025-07-22 07:37:16
Bitcoin seems to be losing all its value. #BTC,BEARISH,0.970456499476668,2025-08-10 01:09:44
Bitcoin looks incredibly bullish for the rest of the year. #crypto,BULLISH,0.9024143596156874,2025-07-19 22:48:15
Bitcoin is on the verge of a major breakout. #crypto,BULLISH,0.9560128983439086,2025-07-18 22:48:03
Bitcoin is showing some strong positive momentum. #BTCUSDT,BULLISH,0.9317314299821268,2025-07-21 01:10:19
"Bitcoin Just checking the market stats, everything looks normal. #BTCUSDT",NEUTRAL,0.9092297354769876,2025-07-30 19:13:49
Bitcoin is showing some mild fluctuations. #cryptocurrency,NEUTRAL,0.8468049742416608,2025-08-02 20:12:46
Bitcoin looks incredibly bullish for the rest of the year. #BTCUSDT,BULLISH,0.9743469552555126,2025-08-02 08:24:25
"Bitcoin Just checking the market stats, everything looks normal. #cryptocurrency",NEUTRAL,0.9293133855739408,2025-07-26 21:47:20
Bitcoin is gaining serious traction. Bull run is coming! #BTC,BULLISH,0.9337333070641828,2025-07-14 18:32:57
Bitcoin looks incredibly bullish for the rest of the year. #crypto,BULLISH,0.9205990378877033,2025-08-09 11:07:18
"Bitcoin is just a stablecoin, nothing to see here. #BTCUSDT",NEUTRAL,0.9222907469371332,2025-07-21 07:54:43
Bitcoin is gaining serious traction. Bull run is coming! #cryptocurrency,BULLISH,0.9060731184585896,2025-08-12 08:07:38
Bitcoin is falling hard. A dump is coming. #BTCUSDT,BEARISH,0.9169328405471896,2025-08-03 04:30:37
Bitcoin price has been pretty stable this week. #Bitcoin,NEUTRAL,0.8610252795413722,2025-08-04 18:06:29
Bitcoin is experiencing a major sell-off. This is not good. #Bitcoin,BEARISH,0.9938486582987566,2025-08-04 09:41:44
Bitcoin I'm losing a lot of money on this. #BTC,BEARISH,0.9600149351717822,2025-07-29 13:37:31
Bitcoin looks incredibly bullish for the rest of the year. #cryptocurrency,BULLISH,0.949797512512987,2025-08-06 08:36:12
Bitcoin price has been flat all week. #Bitcoin,NEUTRAL,0.9449322029735572,2025-07-26 01:40:35
"Bitcoin just got a new partnership, price will soar! #cryptocurrency",BULLISH,0.9331643194299688,2025-07-16 16:26:46
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #BTC,BEARISH,0.9908904957115554,2025-07-24 04:14:44
Bitcoin price has been pretty stable this week. #cryptocurrency,NEUTRAL,0.9210682339353966,2025-08-08 21:59:31
"Bitcoin is consolidating, not much movement either way. #BTCUSDT",NEUTRAL,0.8343712959401016,2025-08-02 06:02:52
Bitcoin is on the verge of a major breakout. #crypto,BULLISH,0.9275716275086896,2025-07-22 03:38:51
Bitcoin is looking bearish on the charts. Stay away! #Bitcoin,BEARISH,0.9309067883182424,2025-07-18 15:28:42
"Bitcoin is just a stablecoin, nothing to see here. #cryptocurrency",NEUTRAL,0.8195529848549948,2025-08-01 20:37:38
Bitcoin is gaining serious traction. Bull run is coming! #BTC,BULLISH,0.9913644580906058,2025-07-20 08:53:16
Bitcoin is looking bearish on the charts. Stay away! #crypto,BEARISH,0.9326011025905884,2025-07-15 22:25:22
Bitcoin is on the verge of a major breakout. #BTC,BULLISH,0.9113181839931164,2025-08-07 05:25:18
Bitcoin price has been pretty stable this week. #cryptocurrency,NEUTRAL,0.8945688535926346,2025-08-01 00:40:32
"Bitcoin Just checking the market stats, everything looks normal. #cryptocurrency",NEUTRAL,0.9476558462024632,2025-07-25 03:08:27
Bitcoin is having a major pump right now! To the moon! 🚀 #Bitcoin,BULLISH,0.9399706549724433,2025-08-01 23:55:17
"Bitcoin is consolidating, not much movement either way. #BTCUSDT",NEUTRAL,0.8598166610211339,2025-07-29 09:07:50
"Bitcoin is just a stablecoin, nothing to see here. #cryptocurrency",NEUTRAL,0.8414885267964487,2025-07-27 13:44:33
Bitcoin looks incredibly bullish for the rest of the year. #cryptocurrency,BULLISH,0.968678108500946,2025-07-30 11:06:18
Bitcoin price has been pretty stable this week. #crypto,NEUTRAL,0.8201362671143481,2025-07-19 06:55:52
Bitcoin is having a major pump right now! To the moon! 🚀 #Bitcoin,BULLISH,0.9631250644052336,2025-08-01 10:32:06
Bitcoin looks incredibly bullish for the rest of the year. #cryptocurrency,BULLISH,0.9275167512996398,2025-07-19 11:57:46
Bitcoin seems to be losing all its value. #BTCUSDT,BEARISH,0.9566371903614151,2025-08-10 08:11:09
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #crypto,BEARISH,0.9431159392394758,2025-07-30 14:29:57
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #cryptocurrency,BEARISH,0.9984687445152864,2025-08-02 00:46:11
Bitcoin is showing some strong positive momentum. #BTCUSDT,BULLISH,0.9167442210544212,2025-08-09 05:05:13
Bitcoin is showing some strong positive momentum. #BTC,BULLISH,0.9616271056244284,2025-07-26 18:05:15
Bitcoin looks incredibly bullish for the rest of the year. #Bitcoin,BULLISH,0.9278587596966202,2025-07-31 16:31:51
"Bitcoin is consolidating, not much movement either way. #BTC",NEUTRAL,0.936285260467867,2025-07-16 11:21:46
Bitcoin is showing some mild fluctuations. #cryptocurrency,NEUTRAL,0.8760030945581596,2025-08-03 15:37:35
Bitcoin is a great long-term hold. #BTC,BULLISH,0.9031559480650648,2025-07-28 04:58:00
"Bitcoin just got a new partnership, price will soar! #cryptocurrency",BULLISH,0.9783176323504288,2025-07-18 08:12:10
Bitcoin looks incredibly bullish for the rest of the year. #Bitcoin,BULLISH,0.9258754271423654,2025-08-08 05:46:48
Bitcoin is a great long-term hold. #BTCUSDT,BULLISH,0.9431758662255424,2025-08-13 12:50:47
Bitcoin looks incredibly bullish for the rest of the year. #Bitcoin,BULLISH,0.9926014145242856,2025-07-27 18:30:06
Bitcoin is showing some strong positive momentum. #BTCUSDT,BULLISH,0.9156904541293224,2025-07-21 03:35:23
Bitcoin is in a steep correction. This is making me nervous. 😩 #crypto,BEARISH,0.9358637441755076,2025-07-16 09:40:06
"Bitcoin is consolidating, not much movement either way. #Bitcoin",NEUTRAL,0.8719435375187841,2025-08-04 00:14:10
Bitcoin looks incredibly bullish for the rest of the year. #BTCUSDT,BULLISH,0.9168156666237404,2025-08-10 03:05:25
"Bitcoin is just a stablecoin, nothing to see here. #cryptocurrency",NEUTRAL,0.809872658187781,2025-07-19 06:14:19
Bitcoin is experiencing a major sell-off. This is not good. #crypto,BEARISH,0.956993428609322,2025-07-29 07:21:11
Bitcoin price has been flat all week. #cryptocurrency,NEUTRAL,0.9099761811631184,2025-07-19 20:00:36
Bitcoin price has been pretty stable this week. #Bitcoin,NEUTRAL,0.9364540088855025,2025-07-27 13:20:47
Bitcoin is experiencing a major sell-off. This is not good. #Bitcoin,BEARISH,0.9079643817342667,2025-07-24 04:33:58
Bitcoin is on the verge of a major breakout. #Bitcoin,BULLISH,0.9497303347960406,2025-07-18 08:39:50
Bitcoin I'm losing a lot of money on this. #cryptocurrency,BEARISH,0.931296357138291,2025-07-26 22:53:21
Bitcoin is a great long-term hold. #cryptocurrency,BULLISH,0.9306851820455524,2025-08-09 14:56:17
Bitcoin is experiencing a major sell-off. This is not good. #crypto,BEARISH,0.9871176631959048,2025-08-03 06:56:15
Bitcoin is looking bearish on the charts. Stay away! #crypto,BEARISH,0.9611813384024972,2025-08-08 04:04:04
Bitcoin is a great long-term hold. #BTCUSDT,BULLISH,0.998398146147535,2025-08-08 13:47:07
Bitcoin price has been flat all week. #crypto,NEUTRAL,0.909280728076228,2025-07-29 11:41:54
Bitcoin price has been flat all week. #Bitcoin,NEUTRAL,0.9116613169876492,2025-08-07 13:51:18
Bitcoin price has been pretty stable this week. #BTC,NEUTRAL,0.9191673820017552,2025-07-28 11:48:09
Bitcoin is having a major pump right now! To the moon! 🚀 #crypto,BULLISH,0.9224176453032168,2025-07-21 01:01:11
Bitcoin looks incredibly bullish for the rest of the year. #cryptocurrency,BULLISH,0.917062880963086,2025-07-27 10:08:42
Bitcoin is falling hard. A dump is coming. #BTC,BEARISH,0.9104353397724108,2025-07-25 08:08:33
Bitcoin seems to be losing all its value. #BTCUSDT,BEARISH,0.9166342219816436,2025-07-27 11:03:15
"Bitcoin just got a new partnership, price will soar! #cryptocurrency",BULLISH,0.908849624460882,2025-08-10 21:48:46
Bitcoin price has been pretty stable this week. #BTC,NEUTRAL,0.8029008987975288,2025-08-06 15:38:52
Bitcoin is in a steep correction. This is making me nervous. 😩 #BTCUSDT,BEARISH,0.9402646885327662,2025-08-09 18:38:27
Bitcoin seems to be losing all its value. #crypto,BEARISH,0.9082538218010988,2025-08-02 01:00:35
Bitcoin is showing some mild fluctuations. #crypto,NEUTRAL,0.8728890121261281,2025-08-03 10:59:44
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #BTC,BEARISH,0.9366337460698666,2025-07-15 04:24:11
"Bitcoin is consolidating, not much movement either way. #Bitcoin",NEUTRAL,0.8592651059111484,2025-08-13 00:03:13
Bitcoin is a great long-term hold. #cryptocurrency,BULLISH,0.9073512845972356,2025-08-12 00:15:32
Bitcoin price has been flat all week. #Bitcoin,NEUTRAL,0.8125083649267357,2025-08-11 11:35:41
Bitcoin price has been flat all week. #BTCUSDT,NEUTRAL,0.8992228766732493,2025-08-06 22:37:00
Bitcoin is showing some strong positive momentum. #Bitcoin,BULLISH,0.9794592440995116,2025-08-12 16:02:35
"Bitcoin is just a stablecoin, nothing to see here. #BTC",NEUTRAL,0.9194850288316746,2025-08-08 14:55:26
Bitcoin is in a steep correction. This is making me nervous. 😩 #BTCUSDT,BEARISH,0.957605250971915,2025-07-25 14:20:59
"Bitcoin is just a stablecoin, nothing to see here. #BTCUSDT",NEUTRAL,0.8454677833679796,2025-08-07 10:42:38
Bitcoin is on the verge of a major breakout. #Bitcoin,BULLISH,0.995176997170416,2025-07-23 18:26:01
Bitcoin is having a major pump right now! To the moon! 🚀 #cryptocurrency,BULLISH,0.99701301830817,2025-07-23 11:28:16
Bitcoin is a great long-term hold. #cryptocurrency,BULLISH,0.9771567801522132,2025-08-13 02:24:48
"Bitcoin is just a stablecoin, nothing to see here. #cryptocurrency",NEUTRAL,0.8457939992478876,2025-07-19 21:26:04
Bitcoin price has been flat all week. #BTC,NEUTRAL,0.8719275536205827,2025-07-25 08:10:44
Bitcoin I'm losing a lot of money on this. #crypto,BEARISH,0.9267420988557904,2025-08-10 07:23:14
Bitcoin looks incredibly bullish for the rest of the year. #cryptocurrency,BULLISH,0.942951256308082,2025-07-18 01:01:54
"Bitcoin Just checking the market stats, everything looks normal. #crypto",NEUTRAL,0.8314810097712172,2025-08-07 13:38:04
Bitcoin I'm losing a lot of money on this. #crypto,BEARISH,0.9524951054346712,2025-07-17 12:01:51
Bitcoin is falling hard. A dump is coming. #Bitcoin,BEARISH,0.9937130057479894,2025-07-15 14:15:42
Bitcoin is showing some strong positive momentum. #Bitcoin,BULLISH,0.989351607448143,2025-08-01 03:38:53
Bitcoin is showing some mild fluctuations. #BTCUSDT,NEUTRAL,0.8831779041446313,2025-07-30 17:53:22
"Bitcoin is consolidating, not much movement either way. #BTC",NEUTRAL,0.8954272945945282,2025-07-17 10:03:23
Bitcoin price has been flat all week. #cryptocurrency,NEUTRAL,0.8470306034511789,2025-07-14 14:49:18
Bitcoin is in a steep correction. This is making me nervous. 😩 #crypto,BEARISH,0.92036923668729,2025-07-21 03:46:27
Bitcoin is on the verge of a major breakout. #BTC,BULLISH,0.9514368923748466,2025-07-28 15:05:11
"Bitcoin is just a stablecoin, nothing to see here. #crypto",NEUTRAL,0.8491172191729799,2025-07-23 13:54:55
"Bitcoin is consolidating, not much movement either way. #BTCUSDT",NEUTRAL,0.8895237038914747,2025-08-05 08:13:37
Bitcoin looks incredibly bullish for the rest of the year. #BTC,BULLISH,0.9257131423459196,2025-08-05 07:57:41
Bitcoin is showing some mild fluctuations. #crypto,NEUTRAL,0.937063133889734,2025-07-29 07:09:14
Bitcoin price has been pretty stable this week. #BTC,NEUTRAL,0.8043281756359387,2025-07-27 02:42:16
Bitcoin seems to be losing all its value. #crypto,BEARISH,0.9097108722777122,2025-07-26 05:31:59
Bitcoin is falling hard. A dump is coming. #Bitcoin,BEARISH,0.9484276696717816,2025-07-27 05:25:08
Bitcoin is having a major pump right now! To the moon! 🚀 #crypto,BULLISH,0.9870117441160648,2025-07-17 18:44:24
"Bitcoin is just a stablecoin, nothing to see here. #Bitcoin",NEUTRAL,0.8975726734913445,2025-07-19 14:15:47
"Bitcoin Just checking the market stats, everything looks normal. #BTCUSDT",NEUTRAL,0.8115023644161391,2025-07-22 11:27:39
Bitcoin is in a steep correction. This is making me nervous. 😩 #Bitcoin,BEARISH,0.9642727779878176,2025-08-03 02:50:03
"Bitcoin is consolidating, not much movement either way. #BTCUSDT",NEUTRAL,0.9466437228965432,2025-07-31 13:56:33
Bitcoin price has been pretty stable this week. #Bitcoin,NEUTRAL,0.832935066974753,2025-08-08 21:40:48
Bitcoin price has been flat all week. #cryptocurrency,NEUTRAL,0.8683030291303792,2025-08-10 20:08:00
Bitcoin is on the verge of a major breakout. #crypto,BULLISH,0.9105867319716482,2025-08-07 02:19:00
Bitcoin is showing some strong positive momentum. #BTCUSDT,BULLISH,0.9619649303999088,2025-08-02 23:48:33
Bitcoin is having a major pump right now! To the moon! 🚀 #Bitcoin,BULLISH,0.918662560436652,2025-08-05 21:41:11
"Bitcoin is consolidating, not much movement either way. #BTCUSDT",NEUTRAL,0.8726762443914958,2025-08-11 01:11:04
Bitcoin is showing some strong positive momentum. #cryptocurrency,BULLISH,0.9390542120088788,2025-07-27 20:16:15
Bitcoin is gaining serious traction. Bull run is coming! #BTC,BULLISH,0.9909931939219324,2025-07-19 00:43:51
Bitcoin is having a major pump right now! To the moon! 🚀 #BTCUSDT,BULLISH,0.9062687518064878,2025-08-06 23:32:59
Bitcoin price has been pretty stable this week. #crypto,NEUTRAL,0.8198755920879112,2025-08-09 16:03:39
"Bitcoin Just checking the market stats, everything looks normal. #crypto",NEUTRAL,0.9149003310781102,2025-08-09 15:13:20
"Bitcoin is just a stablecoin, nothing to see here. #crypto",NEUTRAL,0.8864885940111631,2025-08-10 04:27:45
Bitcoin is showing some strong positive momentum. #BTC,BULLISH,0.9032275992319176,2025-08-02 19:42:27
Bitcoin is showing some strong positive momentum. #BTCUSDT,BULLISH,0.9268539858150756,2025-07-23 13:43:00
Bitcoin is looking bearish on the charts. Stay away! #cryptocurrency,BEARISH,0.9450428364563446,2025-08-10 03:44:06
Bitcoin is gaining serious traction. Bull run is coming! #BTC,BULLISH,0.9941472420493724,2025-08-06 04:21:04
Bitcoin price has been pretty stable this week. #BTCUSDT,NEUTRAL,0.824381680397858,2025-08-02 10:03:36
"Bitcoin is consolidating, not much movement either way. #BTCUSDT",NEUTRAL,0.9059617507949858,2025-08-04 22:10:35
Bitcoin seems to be losing all its value. #cryptocurrency,BEARISH,0.970003274439083,2025-07-29 06:47:02
Bitcoin I'm losing a lot of money on this. #crypto,BEARISH,0.9579681245957712,2025-08-05 16:25:42
Bitcoin I'm losing a lot of money on this. #crypto,BEARISH,0.9663801090294928,2025-08-09 02:48:21
"Bitcoin is just a stablecoin, nothing to see here. #crypto",NEUTRAL,0.8780770639352886,2025-08-07 09:42:23
Bitcoin I'm losing a lot of money on this. #cryptocurrency,BEARISH,0.9940804554369967,2025-07-27 07:06:40
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #crypto,BEARISH,0.914294902809802,2025-08-12 22:21:56
Bitcoin is showing some mild fluctuations. #BTCUSDT,NEUTRAL,0.8943732544424297,2025-08-12 05:24:37
"Bitcoin just got a new partnership, price will soar! #crypto",BULLISH,0.9275893811877136,2025-07-20 22:32:02
Bitcoin is gaining serious traction. Bull run is coming! #BTCUSDT,BULLISH,0.9246443110269588,2025-07-22 11:46:27
